,Unnamed: 0,artist_name,track_title,track_id,popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,lyrics,len,topic,release_date
903,9465,kanye,celebration,7jAxGkXU58FwNMjqoMahn7,53,"chicago rap, hip hop, rap",0.295,0.776,10.0,-4.199,1.0,0.213,0.0164,1.41e-06,0.118,0.35,79.992,pop,yeah know celebration bitch grab drink grab glass grab actin lyin stop want patron mean promise fine girlfriend kinda like like right need mute monologue talk tylenol nigga sleep tire right vuitton sign think know liquor store floooooow problems ounce bloooooow yeah know celebration bitch grab drink grab glass grab know style wild child endow like daddy tell mama fattie look say daddy reason practice bust package know favorite accident head newborn child cause know celebration bitch grab drink grab glass grab think know liquor store floooooow problems ounce bloooooow lookin hoe hoe,93,obscene,2005
904,9480,duran duran,save a prayer,1ff8lsrJ2kuZuofMw81EQo,61,"album rock, dance rock, new romantic, new wave, new wave pop, rock, soft rock, synthpop",0.572,0.706,9.0,-8.707,0.0,0.0283,0.35,0.0,0.159,0.671,113.595,pop,stand wall corner main street light flash window sill look thrill know take prayer save morning prayer save morning feel breeze deep inside look world like dreamers dream live prayer save morning prayer save morning save morning save morning pretty look road hold rise flood skin promise melt want dance ask dance fear soul people night stand paradise prayer save morning prayer save morning save morning save morning save morning save morning dododododo dododo dododo dodo save prayer morning save prayer morning save prayer morning save prayer morning,88,world/life,1982
905,9482,firehouse,when i look into your eyes,1yJWqYYDQge60nZKdLyiZU,60,"glam metal, hard rock",0.396,0.612,6.0,-8.039,1.0,0.0277,0.00288,4.71e-05,0.233,0.241,146.759,rock,forever look eye want want promise time face face heart heart want know apart believe wish come true cause world lyric commercial,22,sadness,1992
906,9526,sum 41,still waiting,2OMqSRS11ly56zg9u5za6c,65,"alternative metal, canadian pop punk, canadian punk, modern rock, pop punk, post-grunge, punk, rock",0.431,0.95,7.0,-4.918,1.0,0.26,0.00105,3.63e-05,0.272,0.562,191.941,pop,wait world stop hat good reason believe drop dead bullet head word like hand change state nation need motivation eye see conviction lie contradiction tell wait world stop hat good reason believe ignorance understand ones jump line step believe leave stop bleed hard fakeness tell wait world stop hat good reason believe forever time things better feel help know worthless tell tell tell real cause know feel wait world stop hat good reason believe wait world stop hat good reason world believe,82,world/life,2002
907,9531,gorillaz,broken,3THFKx88trZuOFlssVLJ5G,57,"alternative hip hop, modern rock, rock",0.493,0.918,0.0,-4.618,1.0,0.034,0.00452,0.0858,0.427,0.703,158.897,pop,distant star come black see worlds inside head connect fall breathe dive deep force sunlight arise outer heart space break break break break break away glitter freeze eye time meet light plasma screen switch night sleep force sunlight arise heart space break break break break break break break break break,50,sadness,2010
908,9543,the black keys,set you free,4BohKS6VyfB9JGnLhutkG9,37,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock",0.414,0.928,9.0,-5.123,0.0,0.15,0.0586,4.54e-05,0.137,0.475,122.363,blues,hold go mile smile know door door play fool walk door come go free know gonna tear treat wrong go walk door come go free hold go mile smile know door door play fool walk door come gonna free free free free free free,44,sadness,2003
909,9554,aaliyah,back & forth,7hrFCoyWwKep7qp1lP4oga,78,southern hip hop,0.804,0.573,9.0,-8.654,1.0,0.33,0.238,0.00817,0.372,0.701,121.961,pop,liyah come forth liyah come forth liyah come forth liyah come forth yeah friday ready swing pick girls party scene tonight alright funky mellow groove mood cause know alright music groove groove stop move stop move forth check forth forth forth check forth check forth forth alright forth check wanna forth check forth forth come forth check forth check forth forth forth forth check time dance floor throw hand wave like care yeah liyah rip stage jazz personality mentality beat soul train move stop move hear forth forth check forth forth forth check forth check forth forth alright forth check wanna forth check forth forth come forth check forth check forth forth forth forth check formality floor personality wanna tell feel groove want party go night music groove groove stop move stop move forth check forth forth forth check forth check forth forth alright forth check wanna forth check forth forth come forth check forth check forth forth forth forth check,161,obscene,1994
910,9612,marilyn manson,great big white world,3KmNFfvM2EyGdNPwDDJCp7,47,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",0.38,0.727,8.0,-7.397,1.0,0.0376,4.1e-05,0.186,0.0949,0.115,165.85,rock,space star nearer glitter like morgue dream spaceman burn like moth flame world fuck go attach world heal grow attach world heal grow great white world drain color stitch itch prescription wish queen today world white hell cold vases break roses tear hand open mother miscarry pray like insects world ugly great white world drain color stitch itch prescription wish queen today stitch itch prescription wish queen today world white great white world drain color stitch itch prescription wish queen today stitch itch prescription wish queen today world white,89,world/life,1998
911,9619,pretenders,2000 miles,5wTM2Bm8phDwHAuOsfBwhU,48,"album rock, classic rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, rock, soft rock",0.22,0.708,7.0,-9.051,1.0,0.035,0.00292,0.0267,0.102,0.453,66.214,pop,go snow fall colder miss children sing christmas time freeze silent nights dream appear outside purple diamonds snow sparkle hearts sing felt like christmas time snow think go snow fall colder miss hear people sing christmas time hear people sing christmas time,42,music,1984
912,9625,avril lavigne,losing grip,2LA4v20vokK9Uaj7WEEMaf,57,"canadian pop, candy pop, dance pop, pop",0.534,0.888,8.0,-4.667,0.0,0.0972,0.00128,6.15e-06,0.0772,0.582,158.368,pop,aware feel baby right feel invisible like real feel lock arm turn away leave wait outside grin lose stare decide care cause weren scar need listen start lose grip thing chick place somebody place turn recognize face wasn wasn okay leave wait outside grin lose stare decide care cause weren scar need listen start lose grip thing cry loud cry loud cry loud cry loud open eye open wide care cause weren scar care cause weren scar care cause weren scar care care care go care cause weren scar care care care go,93,sadness,2002
913,9631,gregory isaacs,night nurse,4DQttwipnILl88cru3BRZx,64,"lovers rock, reggae, roots reggae",0.824,0.366,7.0,-10.96,1.0,0.145,0.039,0.106,0.0403,0.895,73.949,reggae,tell best quick attend sick cause heart break tell emergency patient night nurse quench thirst night nurse pain get worse want need attendence nurse clock cause prescription remedy night nurse quench thirst night nurse pain get worse hurt want need attendence nurse clock cause prescription remedy night nurse quench thirst night nurse pain get worse hurt sure doctor cure night nurse night nurse,63,night/time,1982
914,9632,x,white girl,0TmZXYaeEptuqhznOcDI6H,25,"alternative rock, early us punk, hardcore punk, post-punk, punk",0.349,0.639,0.0,-6.702,1.0,0.0269,0.0017,0.000694,0.329,0.648,136.426,pop,haha know gang gang bitch pussy fall pussy boof pack pussy slump pussy yxxxnz pussy fuck bitch face pussy yung mintono pussy rare boyz pussy gang gang pussy know pussy gang gang gang gang gang gang gang gang gang gang jiggy foreplay niggas fuck round kick nigga gang like need breathe yeah need cheese need chickens speakin plug wrists break bleed pussy stay claim shootin know stickin round young nigga like chucky cheese talk cause comin mama birthin suckin fuckin free fuckin wrists catch fever bricks bricks leisure lick felonies yeah bitch feel strange change cause time close eye yeah time hear voice know white girl white white white girl white white white white girl white white,117,obscene,1981
915,9636,ratt,shame shame shame,00hQAbWWEvJ4mtddAuieWv,38,"album rock, glam metal, hard rock",0.539,0.831,7.0,-10.707,1.0,0.0436,0.00155,0.369,0.552,0.596,124.82,rock,knockin door answer hear moan groan nasty laughter kickin door breathin get faster trail clue leadin disaster look eye think true innocence turn lie finger point baby shame shame shame know better cheat shame shame shame matter self blame time feel pain twist little game cryin shame shame shame shame shame shame pose mirror tell baby baby twist tongue bend beggin beggin knees look eye tell cheap disguise runnin time baby shame shame shame know better cheat shame shame shame matter self blame time feel pain twist little game cryin shame shame shame shame shame shame answer look eye tell cheap disguise finger point baby know baby shame shame shame know better cheat shame shame shame matter shame shame shame know better cheat shame shame shame matter self blame time feel pain twist little game cryin shame shame shame shame shame,141,world/life,1990
916,9640,spice girls,say you'll be there,1yTQ39my3MoNROlFw3RDNy,65,"dance pop, girl group, pop",0.726,0.676,1.0,-6.22,1.0,0.0476,0.0148,1.48e-06,0.0837,0.76,107.022,pop,give bring swear time conversation decide friends go round circle tell deja tell fall think time gotta easy throw emotions fool fall gotta understand give bring swear want promise awon sing friendship work equation guess door need better leave unsay give bring bring swear swear want want promise promise yeah want fool fall gotta understand swear promise give give bring bring swear swear want want promise want promise give give bring bring swear swear want want promise want promise give give bring bring swear swear want want promise want promise,90,world/life,1996
917,9665,iron maiden,invaders,4pH1WJLQuj2IJvJDwvDMvq,39,"alternative metal, hard rock, metal, nwobhm, rock",0.439,0.937,4.0,-5.41,0.0,0.0494,0.0173,0.0257,0.496,0.682,111.795,rock,longboats sight evidence begin nordic fight swords shield gleam arm defend ready stand fight live judgement come prepare stand grind come come enemy beneath blaze battle invaders pillage invaders loot ablaze campfires alert inland warn give stand vikings powerful reinforcements fight battle come come attack come killthere turn invaders fight invaders maraud ax grind maces clash wound fighters fall grind sever limbs fatal wound bloody corpses smell death burn flesh battleweary fight saxons overpower victims mighty norsemen better scatter battle lose better away fight invaders rap invaders plunder,88,violence,1982
918,9670,radiohead,the national anthem,4Wgj6jzoI2gYlumXdYAB8U,56,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",0.488,0.754,2.0,-8.552,1.0,0.0378,0.00237,0.851,0.224,0.388,91.517,rock,near hold hold near fear hold hold hold hold hold,10,romantic,2000
919,9705,pulp,babies,4j3obTRIyR7QzvdeQz9vaO,56,"alternative rock, britpop, permanent wave, sheffield indie",0.302,0.854,2.0,-6.619,1.0,0.0757,0.102,1.45e-06,0.0835,0.589,156.278,rock,happen years live stanhope road listen sister come home school years older boys room listen outside hear alright alright soon want want hear inside wardrobe come home round call garage road listen outside hear alright want home want children lyric commercial,41,music,1994
